                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                 1.1643,                0.71347,                0.90101,                0.96332,                0.97222,                0.98402,                0.73818,                 1.0912,                0.69492,                0.86411,              0.0016502,              0.0016502,              0.0016502
                     55,                 1.1442,                0.68376,                 0.9283,                0.97278,                0.99299,                0.98527,                0.70325,                 1.1771,                0.70769,                0.88374,              0.0016436,              0.0016436,              0.0016436
                     56,                 1.4454,                0.78502,                0.91587,                0.97278,                0.99299,                0.98527,                0.70325,                 1.1771,                0.70769,                0.88374,               0.001637,               0.001637,               0.001637
                     57,                 1.1131,                0.70764,                0.89044,                 0.9526,                      1,                0.98824,                0.69911,                 1.1608,                0.74096,                0.88972,              0.0016304,              0.0016304,              0.0016304
                     58,                  1.207,                0.69442,                0.90943,                 0.9526,                      1,                0.98824,                0.69911,                 1.1608,                0.74096,                0.88972,              0.0016238,              0.0016238,              0.0016238
                     59,                 1.0777,                   1.02,                0.92166,                0.94241,                      1,                0.99006,                0.66321,                 1.1843,                0.77258,                0.88109,              0.0016172,              0.0016172,              0.0016172
                     60,                 1.2197,                 0.7087,                0.88152,                0.94241,                      1,                0.99006,                0.66321,                 1.1843,                0.77258,                0.88109,              0.0016106,              0.0016106,              0.0016106
                     61,                 1.1753,                0.80085,                0.98348,                0.96162,                      1,                0.99149,                0.68377,                 1.1601,                0.76766,                0.87384,               0.001604,               0.001604,               0.001604
                     62,                 1.2519,                   0.68,                0.91263,                0.96162,                      1,                0.99149,                0.68377,                 1.1601,                0.76766,                0.87384,              0.0015974,              0.0015974,              0.0015974
                     63,                 1.3751,                0.83093,                 1.0135,                0.96955,                      1,                0.99365,                0.68647,                 1.2388,                0.76849,                0.88887,              0.0015908,              0.0015908,              0.0015908
                     64,                 1.1835,                0.77535,                0.94702,                0.96955,                      1,                0.99365,                0.68647,                 1.2388,                0.76849,                0.88887,              0.0015842,              0.0015842,              0.0015842
                     65,                 1.1081,                0.71803,                0.95615,                0.96553,                      1,                0.99365,                0.57359,                 1.5098,                0.81563,                0.94756,              0.0015776,              0.0015776,              0.0015776
                     66,                 1.0251,                0.72636,                 0.9644,                0.96553,                      1,                0.99365,                0.57359,                 1.5098,                0.81563,                0.94756,               0.001571,               0.001571,               0.001571
                     67,                 1.1619,                0.77435,                0.90573,                0.96959,                      1,                  0.995,                0.59299,                 1.4666,                0.82097,                0.94424,              0.0015644,              0.0015644,              0.0015644
                     68,                 1.1378,                0.68866,                0.86784,                0.96959,                      1,                  0.995,                0.59299,                 1.4666,                0.82097,                0.94424,              0.0015578,              0.0015578,              0.0015578
